estacion,magnitud,mes,dia,medicion,lluvia_mm
50,12,03,17,38,0
50,12,03,18,22,0
50,12,03,19,40,0
50,12,03,20,26,0
50,12,03,21,61,0
50,12,03,22,58,0
50,12,03,23,30,0
50,12,03,24,25,0
50,12,03,25,29,0
50,12,03,26,20,0
50,12,03,27,90,0
50,12,03,28,53,0
50,12,03,29,33,0
50,12,03,30,31,0
50,12,03,31,23,1.6
50,12,05,01,23,0
50,12,05,02,16,0
50,12,05,03,19,0
50,12,05,04,22,0
50,12,05,05,24,0
50,12,05,06,64,0
50,12,05,07,52,0
50,12,05,08,37,0
50,12,05,09,54,0
50,12,05,10,48,0
50,12,05,11,26,0
50,12,05,12,16,0
50,12,05,13,37,0
50,12,05,14,48,0
50,12,05,15,42,0
50,12,05,16,44,0.1
50,12,05,17,49,0
50,12,05,18,31,0
50,12,05,19,26,0
50,12,05,20,44,0
50,12,05,21,42,0
50,12,05,22,49,0
50,12,05,23,71,0
50,12,05,24,24,0
50,12,05,25,15,0
50,12,05,26,16,0
50,12,05,27,53,0
50,12,05,28,26,0
50,12,05,29,22,0
50,12,05,30,23,0
50,12,05,31,38,0
50,12,07,01,42,0
50,12,07,02,35,1.6
50,12,07,03,23,0
50,12,07,04,21,0
50,12,07,05,58,0
50,12,07,06,44,0
50,12,07,07,39,0
50,12,07,08,47,0
50,12,07,09,36,0
50,12,07,10,28,0
50,12,07,11,72,0
50,12,07,12,86,0
50,12,07,13,41,0
50,12,07,14,33,0
50,12,07,15,44,0
50,12,07,16,31,0
50,12,07,17,43,0
50,12,07,18,35,0
50,12,07,19,41,0
50,12,07,20,31,0
50,12,07,21,17,6.2
50,12,07,22,23,0
50,12,07,23,34,0.8
50,12,07,24,38,0
50,12,07,25,54,0
50,12,07,26,52,0
50,12,07,27,28,0
50,12,07,28,18,0
50,12,07,29,51,0
50,12,07,30,31,0
50,12,07,31,17,0
50,12,08,01,33,0
50,12,08,02,39,0
50,12,08,03,33,0
50,12,08,04,47,0
50,12,08,05,70,0
50,12,08,06,52,0
50,12,08,07,46,0
50,12,08,08,40,0
50,12,08,09,32,0
50,12,08,10,26,0
50,12,08,11,24,0
50,12,08,12,22,0
50,12,08,13,21,0
50,12,08,14,37,0
50,12,08,15,25,0
50,12,08,16,22,0
50,12,08,17,35,0
50,12,08,18,32,0
50,12,08,19,36,0.4
50,12,08,20,14,0.1
50,12,08,21,20,16.2
50,12,08,22,23,0
50,12,08,23,38,0
50,12,08,24,42,0
50,12,08,25,16,4.2
50,12,08,26,26,26.9
50,12,08,27,37,0
50,12,08,28,52,0
50,12,08,29,52,0
50,12,08,30,37,10.6
50,12,08,31,67,0
50,12,10,01,124,0
50,12,10,02,45,0
50,12,10,03,77,0
50,12,10,04,92,0
50,12,10,05,55,0
50,12,10,06,55,0
50,12,10,07,98,0
50,12,10,08,101,0
50,12,10,09,88,0
50,12,10,10,62,0
50,12,10,11,72,0
50,12,10,12,27,5.4
50,12,10,13,50,0
50,12,10,14,46,3.2
50,12,10,15,67,0
50,12,10,16,77,0.6
50,12,10,17,96,2.3
50,12,10,18,67,0.1
50,12,10,19,35,18.4
50,12,10,20,32,0.5
50,12,10,21,65,0
50,12,10,22,59,10.1
50,12,10,23,85,1.5
50,12,10,24,99,0
50,12,10,25,153,0
50,12,10,26,116,0
50,12,10,27,107,0
50,12,10,28,107,0
50,12,10,29,159,0
50,12,10,30,124,0
50,12,10,31,80,0.5
50,12,12,01,39,26.8
50,12,12,02,23,0
50,12,12,03,29,2
50,12,12,04,42,2
50,12,12,05,31,0
50,12,12,06,42,0
50,12,12,07,86,0
50,12,12,08,127,2.7
50,12,12,09,95,0
50,12,12,10,231,0
50,12,12,11,158,0.3
50,12,12,12,64,1.7
50,12,12,13,55,0
50,12,12,14,52,0
50,12,12,15,61,0
50,12,12,16,45,0.3
50,12,12,17,72,0.9
50,12,12,18,99,1.2
50,12,12,19,62,38.4
50,12,12,20,54,12.8
50,12,12,21,22,1
50,12,12,22,25,0
50,12,12,23,104,0
50,12,12,24,108,0
50,12,12,25,89,0
50,12,12,26,98,0
50,12,12,27,106,0
50,12,12,28,135,0
50,12,12,29,151,0
50,12,12,30,185,0
50,12,12,31,215,0
54,7,01,01,64,0
54,7,01,02,121,0
54,7,01,03,81,0
54,7,01,04,166,0
54,7,01,05,123,0
54,7,01,06,57,0
54,7,01,07,41,0
54,7,01,08,155,0
54,7,01,09,99,0
54,7,01,10,13,0
54,7,01,11,92,0
54,7,01,12,94,0
54,7,01,13,76,0
54,7,01,14,173,0
54,7,01,15,97,0
54,7,01,16,65,0
54,7,01,17,52,0
54,7,01,18,39,0
54,7,01,19,31,5.9
54,7,01,20,2,0
54,7,01,21,18,0
54,7,01,22,20,0.4
54,7,01,23,1,0
54,7,01,24,25,0
54,7,01,25,28,0
54,7,01,26,11,0
54,7,01,27,5,0
54,7,01,28,3,0
54,7,01,29,2,0
54,7,01,30,4,4.1
54,7,01,31,1,8.2
54,7,03,01,10,0
54,7,03,02,14,0
54,7,03,03,9,0
54,7,03,04,1,0
54,7,03,05,3,0
54,7,03,06,1,8.2
54,7,03,07,7,0
54,7,03,08,17,0
54,7,03,09,21,0
54,7,03,10,10,0
54,7,03,11,16,0
54,7,03,12,17,0
54,7,03,13,9,0
54,7,03,14,11,0
54,7,03,15,41,0
54,7,03,16,9,0
54,7,03,17,1,0
54,7,03,18,3,0
54,7,03,19,3,0
54,7,03,20,4,0
54,7,03,21,11,0
54,7,03,22,7,0
54,7,03,23,2,0
54,7,03,24,2,0
54,7,03,25,3,0
54,7,03,26,2,0
54,7,03,27,9,0
54,7,03,28,15,0
54,7,03,29,4,0
54,7,03,30,5,0
54,7,03,31,1,1.6
54,7,05,01,1,0
54,7,05,02,1,0
54,7,05,03,1,0
54,7,05,04,1,0
54,7,05,05,1,0
54,7,05,06,4,0
54,7,05,07,1,0
54,7,05,08,1,0
54,7,05,09,1,0
54,7,05,10,1,0
54,7,05,11,2,0
54,7,05,12,1,0
54,7,05,13,1,0
54,7,05,14,1,0
54,7,05,15,2,0
54,7,05,16,2,0.1
54,7,05,17,1,0
54,7,05,18,1,0
54,7,05,19,1,0
54,7,05,20,1,0
54,7,05,21,1,0
54,7,05,22,2,0
54,7,05,23,5,0
54,7,05,24,2,0
54,7,05,25,1,0
54,7,05,26,1,0
54,7,05,27,6,0
54,7,05,28,2,0
54,7,05,29,2,0
54,7,05,30,6,0
54,7,05,31,4,0
54,7,07,01,3,0
54,7,07,02,3,1.6
54,7,07,03,1,0
54,7,07,04,1,0
54,7,07,05,2,0
54,7,07,06,1,0
54,7,07,07,1,0
54,7,07,08,1,0
54,7,07,09,2,0
54,7,07,10,1,0
54,7,07,11,3,0
54,7,07,12,17,0
54,7,07,13,4,0
54,7,07,14,1,0
54,7,07,15,1,0
54,7,07,16,3,0
54,7,07,17,2,0
54,7,07,18,1,0
54,7,07,19,2,0
54,7,07,20,1,0
54,7,07,21,1,6.2
54,7,07,22,3,0
54,7,07,23,2,0.8
54,7,07,24,4,0
54,7,07,25,3,0
54,7,07,26,1,0
54,7,07,27,1,0
54,7,07,28,1,0
54,7,07,29,5,0
54,7,07,30,2,0
54,7,07,31,1,0
54,7,08,01,1,0
54,7,08,02,2,0
54,7,08,03,2,0
54,7,08,04,1,0
54,7,08,05,6,0
54,7,08,06,7,0
54,7,08,07,1,0
54,7,08,08,2,0
54,7,08,09,1,0
54,7,08,10,1,0
54,7,08,11,1,0
54,7,08,12,1,0
54,7,08,13,1,0
54,7,08,14,3,0
54,7,08,15,2,0
54,7,08,16,1,0
54,7,08,17,2,0
54,7,08,18,1,0
54,7,08,19,7,0.4
54,7,08,20,1,0.1
54,7,08,21,1,16.2
54,7,08,22,8,0
54,7,08,23,5,0
54,7,08,24,3,0
54,7,08,25,3,4.2
54,7,08,26,1,26.9
54,7,08,27,2,0
54,7,08,28,8,0
54,7,08,29,4,0
54,7,08,30,3,10.6
54,7,08,31,9,0
54,7,10,01,32,0
54,7,10,02,4,0
54,7,10,03,25,0
54,7,10,04,14,0
54,7,10,05,6,0
54,7,10,06,5,0
54,7,10,07,17,0
54,7,10,08,44,0
54,7,10,09,26,0
54,7,10,10,9,0
54,7,10,11,13,0
54,7,10,12,3,5.4
54,7,10,13,7,0
54,7,10,14,2,3.2
54,7,10,15,4,0
54,7,10,16,6,0.6
54,7,10,17,5,2.3
54,7,10,18,3,0.1
54,7,10,19,2,18.4
54,7,10,20,2,0.5
54,7,10,21,23,0
54,7,10,22,8,10.1
54,7,10,23,2,1.5
54,7,10,24,3,0
54,7,10,25,54,0
54,7,10,26,56,0
54,7,10,27,40,0
54,7,10,28,26,0
54,7,10,29,67,0
54,7,10,30,30,0
54,7,10,31,9,0.5
54,7,12,01,5,26.8
54,7,12,02,6,0
54,7,12,03,11,2
54,7,12,04,12,2
54,7,12,05,8,0
54,7,12,06,21,0
54,7,12,07,41,0
54,7,12,08,28,2.7
54,7,12,09,14,0
54,7,12,10,67,0
54,7,12,11,36,0.3
54,7,12,12,4,1.7
54,7,12,13,1,0
54,7,12,14,2,0
54,7,12,15,2,0
54,7,12,16,9,0.3
54,7,12,17,4,0.9
54,7,12,18,19,1.2
54,7,12,19,4,38.4
54,7,12,20,2,12.8
54,7,12,21,1,1
54,7,12,22,1,0
54,7,12,23,16,0
54,7,12,24,39,0
54,7,12,25,47,0
54,7,12,26,54,0
54,7,12,27,54,0
54,7,12,28,89,0
54,7,12,29,82,0
54,7,12,30,74,0
54,7,12,31,93,0
54,8,01,01,64,0
54,8,01,02,90,0
54,8,01,03,70,0
54,8,01,04,100,0
54,8,01,05,88,0
54,8,01,06,77,0
54,8,01,07,71,0
54,8,01,08,99,0
54,8,01,09,79,0
54,8,01,10,49,0
54,8,01,11,80,0
54,8,01,12,80,0
54,8,01,13,73,0
54,8,01,14,103,0
54,8,01,15,76,0
54,8,01,16,65,0
54,8,01,17,69,0
54,8,01,18,64,0
54,8,01,19,52,5.9
54,8,01,20,33,0
54,8,01,21,48,0
54,8,01,22,56,0.4
54,8,01,23,19,0
54,8,01,24,46,0
54,8,01,25,51,0
54,8,01,26,50,0
54,8,01,27,33,0
54,8,01,28,29,0
54,8,01,29,30,0
54,8,01,30,24,4.1
54,8,01,31,16,8.2
54,8,03,01,53,0
54,8,03,02,47,0
54,8,03,03,38,0
54,8,03,04,17,0
54,8,03,05,27,0
54,8,03,06,18,8.2
54,8,03,07,32,0
54,8,03,08,54,0
54,8,03,09,50,0
54,8,03,10,44,0
54,8,03,11,43,0
54,8,03,12,45,0
54,8,03,13,29,0
54,8,03,14,51,0
54,8,03,15,70,0
54,8,03,16,43,0
54,8,03,17,26,0
54,8,03,18,27,0
54,8,03,19,32,0
54,8,03,20,34,0
54,8,03,21,46,0
54,8,03,22,43,0
54,8,03,23,32,0
54,8,03,24,29,0
54,8,03,25,34,0
54,8,03,26,30,0
54,8,03,27,45,0
54,8,03,28,54,0
54,8,03,29,38,0
54,8,03,30,30,0
54,8,03,31,28,1.6
54,8,05,01,22,0
54,8,05,02,22,0
54,8,05,03,29,0
54,8,05,04,25,0
54,8,05,05,20,0
54,8,05,06,33,0
54,8,05,07,23,0
54,8,05,08,10,0
54,8,05,09,18,0
54,8,05,10,12,0
54,8,05,11,28,0
54,8,05,12,20,0
54,8,05,13,39,0
54,8,05,14,36,0
54,8,05,15,45,0
54,8,05,16,25,0.1
54,8,05,17,15,0
54,8,05,18,12,0
54,8,05,19,13,0
54,8,05,20,27,0
54,8,05,21,35,0
54,8,05,22,33,0
54,8,05,23,41,0
54,8,05,24,20,0
54,8,05,25,14,0
54,8,05,26,12,0
54,8,05,27,29,0
54,8,05,28,20,0
54,8,05,29,21,0
54,8,05,30,30,0
54,8,05,31,35,0
54,8,07,01,27,0
54,8,07,02,25,1.6
54,8,07,03,23,0
54,8,07,04,19,0
54,8,07,05,20,0
54,8,07,06,20,0
54,8,07,07,18,0
54,8,07,08,18,0
54,8,07,09,25,0
54,8,07,10,21,0
54,8,07,11,42,0
54,8,07,12,66,0
54,8,07,13,35,0
54,8,07,14,14,0
54,8,07,15,23,0
54,8,07,16,30,0
54,8,07,17,23,0
54,8,07,18,23,0
54,8,07,19,22,0
54,8,07,20,15,0
54,8,07,21,12,6.2
54,8,07,22,25,0
54,8,07,23,24,0.8
54,8,07,24,32,0
54,8,07,25,24,0
54,8,07,26,18,0
54,8,07,27,11,0
54,8,07,28,12,0
54,8,07,29,29,0
54,8,07,30,27,0
54,8,07,31,15,0
54,8,08,01,15,0
54,8,08,02,33,0
54,8,08,03,30,0
54,8,08,04,17,0
54,8,08,05,28,0
54,8,08,06,28,0
54,8,08,07,18,0
54,8,08,08,19,0
54,8,08,09,10,0
54,8,08,10,12,0
54,8,08,11,13,0
54,8,08,12,17,0
54,8,08,13,16,0
54,8,08,14,26,0
54,8,08,15,27,0
54,8,08,16,15,0
54,8,08,17,30,0
54,8,08,18,20,0
54,8,08,19,26,0.4
54,8,08,20,19,0.1
54,8,08,21,17,16.2
54,8,08,22,39,0
54,8,08,23,43,0
54,8,08,24,37,0
54,8,08,25,17,4.2
54,8,08,26,18,26.9
54,8,08,27,28,0
54,8,08,28,60,0
54,8,08,29,54,0
54,8,08,30,34,10.6
54,8,08,31,47,0
54,8,10,01,60,0
54,8,10,02,33,0
54,8,10,03,62,0
54,8,10,04,65,0
54,8,10,05,49,0
54,8,10,06,50,0
54,8,10,07,63,0
54,8,10,08,65,0
54,8,10,09,67,0
54,8,10,10,45,0
54,8,10,11,50,0
54,8,10,12,28,5.4
54,8,10,13,31,0
54,8,10,14,30,3.2
54,8,10,15,32,0
54,8,10,16,40,0.6
54,8,10,17,39,2.3
54,8,10,18,30,0.1
54,8,10,19,20,18.4
54,8,10,20,20,0.5
54,8,10,21,51,0
54,8,10,22,51,10.1
54,8,10,23,40,1.5
54,8,10,24,38,0
54,8,10,25,67,0
54,8,10,26,63,0
54,8,10,27,57,0
54,8,10,28,57,0
54,8,10,29,68,0
54,8,10,30,49,0
54,8,10,31,36,0.5
54,8,12,01,33,26.8
54,8,12,02,32,0
54,8,12,03,38,2
54,8,12,04,46,2
54,8,12,05,35,0
54,8,12,06,44,0
54,8,12,07,57,0
54,8,12,08,52,2.7
54,8,12,09,50,0
54,8,12,10,66,0
54,8,12,11,54,0.3
54,8,12,12,35,1.7
54,8,12,13,24,0
54,8,12,14,30,0
54,8,12,15,31,0
54,8,12,16,38,0.3
54,8,12,17,38,0.9
54,8,12,18,52,1.2
54,8,12,19,29,38.4
54,8,12,20,23,12.8
54,8,12,21,14,1
54,8,12,22,14,0
54,8,12,23,53,0
54,8,12,24,67,0
54,8,12,25,52,0
54,8,12,26,59,0
54,8,12,27,64,0
54,8,12,28,77,0
54,8,12,29,78,0
54,8,12,30,68,0
54,8,12,31,72,0
54,12,01,01,161,0
54,12,01,02,276,0
54,12,01,03,194,0
54,12,01,04,355,0
54,12,01,05,277,0
54,12,01,06,165,0
54,12,01,07,134,0
54,12,01,08,337,0
54,12,01,09,231,0
54,12,01,10,69,0
54,12,01,11,220,0
54,12,01,12,225,0
54,12,01,13,190,0
54,12,01,14,368,0
54,12,01,15,225,0
54,12,01,16,164,0
54,12,01,17,149,0
54,12,01,18,124,0
54,12,01,19,100,5.9
54,12,01,20,36,0
54,12,01,21,75,0
54,12,01,22,86,0.4
54,12,01,23,21,0
54,12,01,24,85,0
54,12,01,25,94,0
54,12,01,26,67,0
54,12,01,27,40,0
54,12,01,28,34,0
54,12,01,29,33,0
54,12,01,30,30,4.1
54,12,01,31,18,8.2
54,12,03,01,69,0
54,12,03,02,69,0
54,12,03,03,52,0
54,12,03,04,18,0
54,12,03,05,31,0
54,12,03,06,20,8.2
54,12,03,07,43,0
54,12,03,08,80,0
54,12,03,09,82,0
54,12,03,10,59,0
54,12,03,11,68,0
54,12,03,12,70,0
54,12,03,13,43,0
54,12,03,14,69,0
54,12,03,15,132,0
54,12,03,16,58,0
54,12,03,17,28,0
54,12,03,18,32,0
54,12,03,19,37,0
54,12,03,20,40,0
54,12,03,21,63,0
54,12,03,22,54,0
54,12,03,23,35,0
54,12,03,24,32,0
54,12,03,25,40,0
54,12,03,26,32,0
54,12,03,27,59,0
54,12,03,28,77,0
54,12,03,29,44,0
54,12,03,30,37,0
54,12,03,31,30,1.6
54,12,05,01,24,0
54,12,05,02,23,0
54,12,05,03,31,0
54,12,05,04,27,0
54,12,05,05,21,0
54,12,05,06,39,0
54,12,05,07,25,0
54,12,05,08,12,0
54,12,05,09,20,0
54,12,05,10,14,0
54,12,05,11,30,0
54,12,05,12,22,0
54,12,05,13,41,0
54,12,05,14,39,0
54,12,05,15,47,0
54,12,05,16,27,0.1
54,12,05,17,16,0
54,12,05,18,14,0
54,12,05,19,14,0
54,12,05,20,29,0
54,12,05,21,37,0
54,12,05,22,37,0
54,12,05,23,50,0
54,12,05,24,22,0
54,12,05,25,15,0
54,12,05,26,13,0
54,12,05,27,38,0
54,12,05,28,24,0
54,12,05,29,25,0
54,12,05,30,39,0
54,12,05,31,42,0
54,12,07,01,32,0
54,12,07,02,28,1.6
54,12,07,03,24,0
54,12,07,04,21,0
54,12,07,05,23,0
54,12,07,06,22,0
54,12,07,07,20,0
54,12,07,08,19,0
54,12,07,09,29,0
54,12,07,10,23,0
54,12,07,11,46,0
54,12,07,12,92,0
54,12,07,13,42,0
54,12,07,14,15,0
54,12,07,15,25,0
54,12,07,16,34,0
54,12,07,17,25,0
54,12,07,18,25,0
54,12,07,19,25,0
54,12,07,20,17,0
54,12,07,21,14,6.2
54,12,07,22,29,0
54,12,07,23,27,0.8
54,12,07,24,37,0
54,12,07,25,29,0
54,12,07,26,20,0
54,12,07,27,13,0
54,12,07,28,14,0
54,12,07,29,36,0
54,12,07,30,29,0
54,12,07,31,17,0
54,12,08,01,17,0
54,12,08,02,37,0
54,12,08,03,33,0
54,12,08,04,19,0
54,12,08,05,37,0
54,12,08,06,39,0
54,12,08,07,20,0
54,12,08,08,22,0
54,12,08,09,12,0
54,12,08,10,14,0
54,12,08,11,14,0
54,12,08,12,18,0
54,12,08,13,18,0
54,12,08,14,30,0
54,12,08,15,30,0
54,12,08,16,17,0
54,12,08,17,32,0
54,12,08,18,21,0
54,12,08,19,36,0.4
54,12,08,20,21,0.1
54,12,08,21,18,16.2
54,12,08,22,52,0
54,12,08,23,50,0
54,12,08,24,42,0
54,12,08,25,21,4.2
54,12,08,26,19,26.9
54,12,08,27,31,0
54,12,08,28,72,0
54,12,08,29,60,0
54,12,08,30,38,10.6
54,12,08,31,61,0
54,12,10,01,110,0
54,12,10,02,40,0
54,12,10,03,101,0
54,12,10,04,87,0
54,12,10,05,59,0
54,12,10,06,57,0
54,12,10,07,88,0
54,12,10,08,131,0
54,12,10,09,107,0
54,12,10,10,58,0
54,12,10,11,70,0
54,12,10,12,33,5.4
54,12,10,13,41,0
54,12,10,14,33,3.2
54,12,10,15,38,0
54,12,10,16,50,0.6
54,12,10,17,46,2.3
54,12,10,18,35,0.1
54,12,10,19,23,18.4
54,12,10,20,23,0.5
54,12,10,21,86,0
54,12,10,22,63,10.1
54,12,10,23,44,1.5
54,12,10,24,43,0
54,12,10,25,150,0
54,12,10,26,148,0
54,12,10,27,118,0
54,12,10,28,96,0
54,12,10,29,170,0
54,12,10,30,95,0
54,12,10,31,50,0.5
54,12,12,01,41,26.8
54,12,12,02,41,0
54,12,12,03,54,2
54,12,12,04,63,2
54,12,12,05,47,0
54,12,12,06,76,0
54,12,12,07,120,0
54,12,12,08,95,2.7
54,12,12,09,71,0
54,12,12,10,169,0
54,12,12,11,109,0.3
54,12,12,12,42,1.7
54,12,12,13,26,0
54,12,12,14,32,0
54,12,12,15,33,0
54,12,12,16,53,0.3
54,12,12,17,45,0.9
54,12,12,18,81,1.2
54,12,12,19,34,38.4
54,12,12,20,25,12.8
54,12,12,21,15,1
54,12,12,22,16,0
54,12,12,23,77,0
54,12,12,24,127,0
54,12,12,25,123,0
54,12,12,26,142,0
54,12,12,27,147,0
54,12,12,28,213,0
54,12,12,29,203,0
54,12,12,30,181,0
54,12,12,31,215,0
54,14,01,01,13,0
54,14,01,02,6,0
54,14,01,03,17,0
54,14,01,04,4,0
54,14,01,05,6,0
54,14,01,06,9,0
54,14,01,07,14,0
54,14,01,08,11,0
54,14,01,09,15,0
54,14,01,10,28,0
54,14,01,11,22,0
54,14,01,12,12,0
54,14,01,13,10,0
54,14,01,14,4,0
54,14,01,15,20,0
54,14,01,16,14,0
54,14,01,17,7,0
54,14,01,18,14,0
54,14,01,19,13,5.9
54,14,01,20,32,0
54,14,01,21,35,0
54,14,01,22,20,0.4
54,14,01,23,60,0
54,14,01,24,34,0
54,14,01,25,28,0
54,14,01,26,22,0
54,14,01,27,42,0
54,14,01,28,53,0
54,14,01,29,51,0
54,14,01,30,59,4.1
54,14,01,31,47,8.2
54,14,03,01,45,0
54,14,03,02,43,0
54,14,03,03,43,0
54,14,03,04,56,0
54,14,03,05,57,0
54,14,03,06,54,8.2
54,14,03,07,50,0
54,14,03,08,33,0
54,14,03,09,38,0
54,14,03,10,28,0
54,14,03,11,32,0
54,14,03,12,39,0
54,14,03,13,57,0
54,14,03,14,42,0
54,14,03,15,30,0
54,14,03,16,48,0
54,14,03,17,58,0
54,14,03,18,68,0
54,14,03,19,63,0
54,14,03,20,62,0
54,14,03,21,56,0
54,14,03,22,59,0
54,14,03,23,59,0
54,14,03,24,60,0
54,14,03,25,67,0
54,14,03,26,73,0
54,14,03,27,58,0
54,14,03,28,57,0
54,14,03,29,69,0
54,14,03,30,84,0
54,14,03,31,62,1.6
54,14,05,01,59,0
54,14,05,02,61,0
54,14,05,03,46,0
54,14,05,04,59,0
54,14,05,05,69,0
54,14,05,06,59,0
54,14,05,07,51,0
54,14,05,08,49,0
54,14,05,09,51,0
54,14,05,10,33,0
54,14,05,11,47,0
54,14,05,12,62,0
54,14,05,13,54,0
54,14,05,14,64,0
54,14,05,15,43,0
54,14,05,16,61,0.1
54,14,05,17,77,0
54,14,05,18,68,0
54,14,05,19,67,0
54,14,05,20,59,0
54,14,05,21,57,0
54,14,05,22,58,0
54,14,05,23,52,0
54,14,05,24,72,0
54,14,05,25,69,0
54,14,05,26,67,0
54,14,05,27,56,0
54,14,05,28,66,0
54,14,05,29,63,0
54,14,05,30,54,0
54,14,05,31,78,0
54,14,07,01,80,0
54,14,07,02,94,1.6
54,14,07,03,90,0
54,14,07,04,94,0
54,14,07,05,85,0
54,14,07,06,73,0
54,14,07,07,83,0
54,14,07,08,80,0
54,14,07,09,93,0
54,14,07,10,93,0
54,14,07,11,90,0
54,14,07,12,71,0
54,14,07,13,77,0
54,14,07,14,88,0
54,14,07,15,88,0
54,14,07,16,82,0
54,14,07,17,85,0
54,14,07,18,99,0
54,14,07,19,91,0
54,14,07,20,101,0
54,14,07,21,94,6.2
54,14,07,22,82,0
54,14,07,23,89,0.8
54,14,07,24,83,0
54,14,07,25,85,0
54,14,07,26,65,0
54,14,07,27,69,0
54,14,07,28,67,0
54,14,07,29,62,0
54,14,07,30,81,0
54,14,07,31,72,0
54,14,08,01,77,0
54,14,08,02,76,0
54,14,08,03,81,0
54,14,08,04,89,0
54,14,08,05,69,0
54,14,08,06,70,0
54,14,08,07,54,0
54,14,08,08,54,0
54,14,08,09,29,0
54,14,08,10,66,0
54,14,08,11,83,0
54,14,08,12,73,0
54,14,08,13,76,0
54,14,08,14,77,0
54,14,08,15,71,0
54,14,08,16,71,0
54,14,08,17,62,0
54,14,08,18,68,0
54,14,08,19,46,0.4
54,14,08,20,55,0.1
54,14,08,21,65,16.2
54,14,08,22,58,0
54,14,08,23,70,0
54,14,08,24,80,0
54,14,08,25,79,4.2
54,14,08,26,68,26.9
54,14,08,27,72,0
54,14,08,28,56,0
54,14,08,29,68,0
54,14,08,30,84,10.6
54,14,08,31,68,0
54,14,10,01,34,0
54,14,10,02,59,0
54,14,10,03,33,0
54,14,10,04,35,0
54,14,10,05,46,0
54,14,10,06,48,0
54,14,10,07,29,0
54,14,10,08,33,0
54,14,10,09,32,0
54,14,10,10,44,0
54,14,10,11,35,0
54,14,10,12,48,5.4
54,14,10,13,52,0
54,14,10,14,45,3.2
54,14,10,15,48,0
54,14,10,16,38,0.6
54,14,10,17,35,2.3
54,14,10,18,28,0.1
54,14,10,19,52,18.4
54,14,10,20,57,0.5
54,14,10,21,29,0
54,14,10,22,26,10.1
54,14,10,23,31,1.5
54,14,10,24,43,0
54,14,10,25,17,0
54,14,10,26,18,0
54,14,10,27,23,0
54,14,10,28,25,0
54,14,10,29,16,0
54,14,10,30,20,0
54,14,10,31,30,0.5
54,14,12,01,42,26.8
54,14,12,02,45,0
54,14,12,03,35,2
54,14,12,04,31,2
54,14,12,05,40,0
54,14,12,06,32,0
54,14,12,07,14,0
54,14,12,08,7,2.7
54,14,12,09,11,0
54,14,12,10,7,0
54,14,12,11,14,0.3
54,14,12,12,39,1.7
54,14,12,13,53,0
54,14,12,14,46,0
54,14,12,15,42,0
54,14,12,16,35,0.3
54,14,12,17,32,0.9
54,14,12,18,28,1.2
54,14,12,19,43,38.4
54,14,12,20,55,12.8
54,14,12,21,59,1
54,14,12,22,66,0
54,14,12,23,33,0
54,14,12,24,9,0
54,14,12,25,14,0
54,14,12,26,8,0
54,14,12,27,17,0
54,14,12,28,11,0
54,14,12,29,11,0
54,14,12,30,9,0
54,14,12,31,6,0
55,7,01,01,62,0
55,7,01,02,130,0
55,7,01,03,53,0
55,7,01,04,138,0
55,7,01,05,126,0
55,7,01,06,106,0
55,7,01,07,81,0
55,7,01,08,103,0
55,7,01,09,92,0
55,7,01,10,22,0
55,7,01,11,73,0
55,7,01,12,57,0
55,7,01,13,98,0
55,7,01,14,163,0
55,7,01,15,85,0
55,7,01,16,46,0
55,7,01,17,41,0
55,7,01,18,72,0
55,7,01,19,67,5.9
55,7,01,20,8,0
55,7,01,21,12,0
55,7,01,22,51,0.4
55,7,01,23,4,0
55,7,01,24,24,0
55,7,01,25,10,0
55,7,01,26,60,0
55,7,01,27,21,0
55,7,01,28,20,0
55,7,01,29,17,0
55,7,01,30,4,4.1
55,7,01,31,2,8.2
55,7,03,01,14,0
55,7,03,02,29,0
55,7,03,03,24,0
55,7,03,04,2,0
55,7,03,05,6,0
55,7,03,06,3,8.2
55,7,03,07,16,0
55,7,03,08,25,0
55,7,03,09,36,0
55,7,03,10,25,0
55,7,03,11,21,0
55,7,03,12,17,0
55,7,03,13,8,0
55,7,03,14,21,0
55,7,03,15,53,0
55,7,03,16,12,0
55,7,03,17,15,0
55,7,03,18,2,0
55,7,03,19,3,0
55,7,03,20,3,0
55,7,03,21,19,0
55,7,03,22,13,0
55,7,03,23,5,0
55,7,03,24,9,0
55,7,03,25,7,0
55,7,03,26,3,0
55,7,03,27,16,0
55,7,03,28,25,0
55,7,03,29,8,0
55,7,03,30,7,0
55,7,03,31,2,1.6
55,7,05,01,1,0
55,7,05,02,1,0
55,7,05,03,1,0
55,7,05,04,1,0
55,7,05,05,1,0
55,7,05,06,5,0
55,7,05,07,1,0
55,7,05,08,1,0
55,7,05,09,1,0
55,7,05,10,4,0
55,7,05,11,9,0
55,7,05,12,1,0
55,7,05,13,4,0
55,7,05,14,6,0
55,7,05,15,13,0
55,7,05,16,9,0.1
55,7,05,17,3,0
55,7,05,18,1,0
55,7,05,19,1,0
55,7,05,20,4,0
55,7,05,21,2,0
55,7,05,22,6,0
55,7,05,23,8,0
55,7,05,24,2,0
55,7,05,25,1,0
55,7,05,26,1,0
55,7,05,27,8,0
55,7,05,28,3,0
55,7,05,29,2,0
55,7,05,30,5,0
55,7,05,31,7,0
55,7,07,01,5,0
55,7,07,02,3,1.6
55,7,07,03,6,0
